Date,Region,Latitude,Longitude,Population,Population_Density,Avg_Age,Poverty_Index,Rainfall_mm,Temperature,Humidity,AQI,Water_Quality,Vaccination_Coverage,Hospital_Access_km,Bed_Capacity,Doctor_Ratio,Mobility_Index,Mosquito_Index,Disease_Cases,Disease_Type,Mortality_Rate,Health_Posts,Misinformation_Index,Sentiment,Previous_Outbreak,Emergency_Response_Time,AI_Risk_Score,Risk_Level
2021-12-14,Kano,11.7544,3.5209,2267190,1510,38.8,0.42,362.1,30.6,56.1,142,98.2,41.7,6.6,1951,2.57,96.9,100,423,Malaria,18.66,404,37.6,-0.79,0,14.8,72.8,High
2021-12-15,Enugu,13.895,13.9448,1763386,1996,37.5,0.22,288.0,33.1,51.7,51,59.7,69.2,0.7,594,0.89,58.8,96.8,314,Cholera,17.81,258,30.3,0.34,0,21.1,48.7,Medium
2021-12-16,Enugu,4.6637,10.8205,1689421,3413,35.1,0.2,73.2,34.0,42.5,176,50.1,64.0,11.7,1711,2.88,88.1,31.6,211,Cholera,12.49,367,0.8,-0.13,0,12.7,54.0,High
2021-12-17,Rivers,4.1825,13.33,2555270,2691,26.6,0.51,205.1,29.6,36.5,130,53.2,67.7,17.8,1961,1.27,56.7,61.2,266,Lassa Fever,10.41,282,64.5,-0.79,1,5.8,56.7,High
2021-12-18,Delta,11.724,14.7409,3474771,2238,33.1,0.0,209.5,19.7,64.0,16,50.3,23.9,17.5,1534,1.3,63.7,80.7,310,Cholera,8.92,214,61.3,0.33,0,4.5,50.1,High
2021-12-19,Delta,8.4151,3.7691,448809,4923,30.6,0.52,17.1,19.6,39.3,80,93.8,75.9,17.1,167,1.05,39.5,29.1,167,Lassa Fever,37.21,51,99.8,0.2,1,10.7,48.3,Medium
2021-12-20,Kaduna,4.1843,14.0422,3298063,405,34.9,0.03,347.0,18.8,89.1,198,61.3,86.7,23.2,1923,1.26,9.7,100,396,Dengue,12.01,420,48.4,-0.42,1,20.6,77.1,Critical
2021-12-21,Enugu,9.5317,6.4856,4156646,1047,33.4,0.63,49.8,37.3,74.9,31,54.7,30.5,15.9,1342,2.91,27.2,53.0,219,Dengue,5.27,10,32.6,-0.51,0,1.0,44.7,Medium
2021-12-22,Lagos,11.3876,4.7621,4136092,1294,38.3,0.08,369.6,26.6,61.9,29,88.4,72.2,13.8,267,1.84,94.8,100,357,Cholera,8.63,445,37.8,-0.61,1,0.6,55.2,High
2021-12-23,Kano,10.8636,7.1165,3682185,3848,26.5,0.38,134.7,29.8,37.1,63,43.6,97.2,18.2,1554,3.09,16.8,48.5,180,COVID-19,4.89,444,28.2,0.08,1,8.3,36.5,Medium
2021-12-24,Lagos,5.9517,12.8518,4062390,3770,24.9,0.45,243.9,18.6,70.9,75,86.0,42.5,20.9,130,2.78,46.0,96.9,296,Malaria,7.29,28,62.8,-0.25,0,4.7,55.7,High
2021-12-25,Kaduna,11.4881,12.536,4746057,1531,36.0,0.6,195.3,38.0,61.6,230,73.3,35.8,22.8,220,2.91,73.5,73.0,368,COVID-19,7.75,455,68.1,0.87,1,14.5,83.9,Critical
2021-12-26,Borno,6.8038,12.7959,826173,732,37.6,0.04,163.1,18.3,60.6,162,65.7,28.6,11.1,1697,3.39,46.0,79.1,351,Cholera,42.49,85,1.0,0.43,0,21.2,67.0,High
2021-12-27,FCT,4.8154,7.6979,3804788,153,21.9,0.18,308.0,35.2,76.8,141,81.8,78.0,9.0,211,2.54,74.1,100,331,Cholera,8.7,117,3.8,-0.44,0,5.9,61.6,High
2021-12-28,Kaduna,8.882,9.9441,1122328,2666,22.2,0.39,8.8,34.1,37.9,46,69.8,59.1,3.9,1753,2.72,29.2,22.2,165,COVID-19,14.7,427,88.7,-0.21,1,19.1,33.1,Medium
2021-12-29,Borno,9.074,5.4534,497509,4823,25.9,0.27,331.3,28.2,71.5,12,99.0,26.8,29.3,28,2.33,31.0,100,387,Lassa Fever,77.79,182,68.9,0.73,1,7.6,67.6,High
2021-12-30,Borno,6.0446,4.9687,2739692,3193,25.3,0.37,31.3,18.3,87.6,180,46.6,60.5,23.9,183,3.33,9.6,45.7,200,Cholera,7.3,476,97.6,-0.25,1,7.1,56.6,High
2021-12-31,Kaduna,6.348,11.6829,2692452,3724,39.4,0.9,132.0,33.3,84.0,124,53.6,48.7,25.8,803,0.36,81.6,77.4,371,Dengue,13.78,284,56.5,-0.53,1,1.1,80.8,Critical
2022-01-01,Borno,9.2888,13.8022,4133766,2915,31.1,0.31,17.6,22.0,94.1,196,97.3,55.9,4.6,1334,1.64,19.2,43.8,185,Dengue,4.48,40,92.9,0.31,0,22.5,51.0,High
2022-01-02,Oyo,4.8435,10.3472,3012372,1574,39.5,0.15,1.4,34.7,57.3,230,98.6,81.7,17.4,1740,2.75,57.6,34.3,225,Dengue,7.47,289,24.1,0.02,1,10.3,56.7,High
2022-01-03,Kano,13.845,13.7033,2663901,873,18.4,0.4,9.8,24.6,78.4,158,94.2,48.9,17.4,915,0.57,11.0,40.8,193,Malaria,7.25,357,19.8,0.88,0,5.7,49.0,Medium
2022-01-04,Kaduna,11.5468,6.8744,3830668,4323,19.6,0.15,224.0,21.6,69.6,75,99.8,71.4,15.1,1931,1.95,75.8,90.6,333,COVID-19,8.69,142,20.8,-0.9,1,13.6,54.4,High
2022-01-05,Anambra,5.343,11.3142,2428132,2043,36.5,0.91,62.4,25.7,94.7,180,73.4,89.3,23.0,692,1.86,85.2,54.6,204,Cholera,8.4,385,82.9,-0.61,0,19.8,65.0,High
2022-01-06,Enugu,6.4081,7.9082,4512885,3245,37.9,0.22,164.4,32.4,81.6,74,94.3,59.9,6.8,1776,3.26,66.9,91.3,269,Dengue,5.96,464,94.2,0.68,0,11.6,54.5,High
2022-01-07,Oyo,13.0449,3.3822,3747083,759,18.2,0.32,319.5,29.0,35.7,110,91.9,81.3,1.6,1336,2.74,21.8,100,331,Malaria,8.83,373,57.8,0.14,1,22.4,63.3,High
2022-01-08,FCT,9.6424,3.4648,95325,2317,37.0,0.95,162.4,37.0,57.4,109,67.2,93.5,29.8,576,2.83,42.3,70.2,261,COVID-19,273.8,412,15.1,0.84,1,21.5,46.4,Medium
2022-01-09,FCT,11.5023,13.1583,3120710,757,20.0,0.42,278.9,19.8,35.1,23,46.7,30.7,27.8,341,0.4,5.2,79.0,363,Lassa Fever,11.63,96,37.4,0.89,1,20.8,54.8,High
2022-01-10,Rivers,12.9916,10.7169,4552998,3281,27.9,0.98,60.3,33.8,56.5,238,48.9,98.2,13.0,1220,1.88,16.7,39.5,208,Dengue,4.57,413,43.5,-0.1,1,9.7,59.4,High
2022-01-11,Anambra,5.8814,11.1806,2056740,3040,21.8,0.66,245.2,32.5,65.3,15,70.5,55.4,9.4,1699,2.65,57.5,100,364,COVID-19,17.7,385,95.2,0.2,1,10.8,63.5,High
2022-01-12,Oyo,9.9345,4.7936,4076708,996,29.4,0.83,28.5,27.6,86.8,210,46.7,64.0,14.9,1898,1.23,41.5,48.7,227,Dengue,5.57,133,72.9,-0.15,1,15.2,55.9,High
2022-01-13,Borno,6.0885,6.3849,3932333,2943,38.5,0.25,395.5,34.4,33.5,249,98.7,66.5,7.0,817,1.13,1.6,100,483,Lassa Fever,12.28,226,72.3,0.98,1,15.7,94.2,Critical
2022-01-14,Oyo,8.7235,10.8288,1415920,3129,35.0,0.91,70.9,25.7,83.1,62,68.2,32.4,27.1,377,2.99,48.9,59.9,245,Cholera,17.3,313,41.7,-0.72,1,22.7,44.9,Medium
2022-01-15,Oyo,11.4157,5.8321,3261160,3855,34.4,0.18,46.2,20.2,75.8,35,79.5,46.9,19.5,988,0.98,45.4,56.9,224,Cholera,6.87,110,11.8,-0.02,1,11.2,31.8,Medium
2022-01-16,FCT,12.4175,6.879,3391618,4220,33.2,0.02,233.9,27.3,95.0,223,65.5,20.3,18.0,1859,0.96,47.6,100,406,Lassa Fever,11.97,262,1.1,0.7,0,11.7,72.1,High
2022-01-17,Anambra,9.6711,12.0815,180178,1119,20.8,0.72,294.0,31.1,72.3,196,69.3,63.7,11.1,314,3.18,13.2,100,358,Malaria,198.69,133,67.1,-0.42,0,22.3,68.2,High
2022-01-18,Kano,10.6808,12.3958,4572810,3242,37.4,0.11,222.3,21.6,75.6,220,55.9,90.1,9.1,1415,1.17,63.7,87.1,331,Malaria,7.24,254,58.3,0.9,1,7.2,75.5,Critical
2022-01-19,Borno,9.9482,8.8202,4320546,656,20.5,0.42,319.4,24.5,89.1,239,67.8,52.6,7.3,903,0.95,48.2,100,419,Lassa Fever,9.7,419,53.3,-0.83,1,22.8,93.0,Critical
2022-01-20,Rivers,7.0974,11.2566,2661993,4383,26.1,0.9,46.3,36.7,73.5,204,83.3,79.9,16.0,473,2.64,27.9,49.7,210,COVID-19,7.89,187,20.6,-0.24,1,18.4,51.3,High
2022-01-21,Kano,8.68,13.0985,3870652,1819,21.2,0.69,222.5,23.3,69.8,70,82.4,97.5,2.6,670,1.56,31.4,87.3,253,Cholera,6.54,202,43.7,0.69,0,12.9,50.0,High
2022-01-22,Anambra,9.9558,9.5274,2253748,1762,35.9,0.34,228.1,29.9,75.7,133,58.7,33.9,21.9,1711,1.64,58.8,97.4,347,Cholera,15.4,446,48.8,-0.05,0,9.5,62.8,High
2022-01-23,Enugu,5.9946,5.7707,272881,2336,28.8,0.04,244.4,36.0,30.5,108,99.0,25.5,22.7,1689,2.72,7.1,74.0,345,Lassa Fever,126.43,279,31.0,0.83,1,23.9,50.3,High
2022-01-24,Kaduna,7.1687,6.9275,2131304,2296,20.4,0.58,352.9,25.1,73.3,241,92.4,33.2,19.7,579,2.82,66.0,100,450,Malaria,21.11,341,96.4,0.12,1,5.4,100,Critical
2022-01-25,FCT,5.5241,12.0497,2130745,2446,23.8,0.99,38.3,32.6,53.4,54,64.0,53.2,16.8,780,1.14,11.2,35.0,136,Cholera,6.38,325,4.9,0.16,0,7.4,27.8,Medium
2022-01-26,Oyo,6.6867,6.1894,704240,439,24.8,0.53,386.8,26.5,69.1,73,69.9,98.2,19.2,271,0.34,21.6,100,344,Dengue,48.85,469,47.5,0.32,1,1.6,57.1,High
2022-01-27,Oyo,13.538,8.4053,2506450,4979,29.6,0.53,228.3,22.9,44.1,23,66.8,67.5,9.1,1553,0.14,86.6,79.8,241,Cholera,9.62,475,64.9,-0.79,0,5.3,50.5,High
2022-01-28,Enugu,7.5584,6.4375,2658514,1997,30.3,0.77,203.8,35.6,49.3,223,69.7,85.3,26.5,852,2.34,90.8,74.9,288,COVID-19,10.83,447,2.3,-0.13,1,18.4,65.2,High
2022-01-29,Enugu,4.0273,13.0155,4087198,1479,34.0,0.24,48.9,25.9,47.8,205,85.8,69.9,29.1,1114,2.85,24.2,30.9,173,Malaria,4.23,392,23.3,0.39,0,21.8,51.6,High
2022-01-30,Oyo,8.1288,9.3216,2680918,2057,25.6,0.56,83.7,20.3,97.5,127,76.9,51.2,17.5,971,1.66,22.8,65.1,275,Lassa Fever,10.26,110,98.5,-0.49,1,22.2,64.2,High
2022-01-31,Kano,6.2009,4.5273,4395842,1143,26.5,0.1,170.1,33.9,30.5,117,93.5,50.4,19.8,1015,2.04,20.5,64.0,214,Malaria,4.87,160,42.4,0.43,0,14.1,43.5,Medium
2022-02-01,Anambra,5.6623,9.812,4663093,3315,21.1,0.08,205.8,20.0,54.7,75,63.5,24.8,29.4,1234,0.83,99.9,82.8,323,Cholera,6.93,20,30.6,0.32,0,12.6,62.0,High
2022-02-02,FCT,11.3059,6.2089,3233241,1092,33.6,0.66,37.2,20.4,48.2,130,87.2,87.4,10.8,1941,3.43,93.8,36.4,136,Malaria,4.21,250,76.0,0.87,0,22.4,42.2,Medium
2022-02-03,Anambra,8.3716,7.8759,325037,1808,37.6,0.46,282.9,29.8,56.3,57,88.1,90.6,16.1,547,1.84,32.1,100,253,Lassa Fever,77.84,391,58.6,-0.05,0,7.2,47.9,Medium
2022-02-04,Oyo,8.0529,12.7926,2053803,179,33.6,0.36,225.9,25.9,71.6,163,81.3,52.6,6.9,1791,0.29,35.0,92.9,309,Cholera,15.05,79,25.6,0.63,0,4.1,61.8,High
2022-02-05,Lagos,7.1862,9.9963,4299517,4931,23.8,0.86,192.1,32.7,88.2,143,78.7,72.1,6.3,850,3.32,88.2,94.6,326,Lassa Fever,7.58,457,50.7,-0.21,1,23.9,62.3,High
2022-02-06,Lagos,5.6695,12.8795,3847587,457,36.4,0.17,168.7,18.2,30.1,16,65.2,90.8,29.0,114,2.71,16.3,66.6,189,Malaria,4.91,193,92.8,-0.24,0,7.4,42.7,Medium
2022-02-07,Oyo,5.4294,6.372,3375904,4209,36.3,0.4,17.8,26.2,78.0,227,79.6,73.1,29.1,915,1.61,30.9,53.1,237,Lassa Fever,7.02,228,20.1,0.78,0,21.8,60.6,High
2022-02-08,Lagos,6.7113,13.695,4349205,1832,30.2,0.58,189.9,32.0,52.2,28,69.6,49.8,29.0,1783,2.14,67.1,75.6,234,Lassa Fever,5.38,88,67.8,0.36,0,17.8,50.2,High
2022-02-09,Rivers,4.2374,12.2863,2966556,2880,29.2,0.24,110.2,24.9,75.2,86,69.6,95.4,16.7,607,2.75,69.8,56.3,205,Dengue,6.91,356,53.4,0.4,1,9.0,49.7,Medium
2022-02-10,Rivers,10.2708,5.5909,4008963,2119,30.3,0.27,210.2,25.6,79.5,103,91.4,31.4,7.1,1250,0.29,53.3,100,356,COVID-19,8.88,364,14.9,0.3,0,18.9,66.9,High
2022-02-11,Rivers,9.0648,10.5422,1527086,135,35.9,0.31,313.1,18.9,73.0,88,76.6,58.2,26.2,1812,1.85,72.7,100,367,COVID-19,24.03,248,26.5,0.56,1,16.4,70.1,High
2022-02-12,Anambra,6.2246,8.0595,264575,1120,36.0,0.77,18.8,25.8,62.6,26,64.4,34.5,14.5,1672,2.0,3.4,44.6,214,Dengue,80.88,85,57.9,0.83,1,12.4,34.4,Medium
2022-02-13,Kaduna,8.0206,8.6755,3701392,1176,20.5,0.91,329.3,28.8,89.3,53,73.8,39.2,19.4,55,3.2,58.8,100,362,Cholera,9.78,219,1.7,-0.16,0,13.5,60.4,High
2022-02-14,Anambra,6.3638,4.2388,2509604,311,34.7,0.29,172.1,23.1,39.1,51,89.1,77.9,29.1,311,1.39,81.5,69.3,240,Lassa Fever,9.56,431,4.6,0.58,1,17.2,46.3,Medium
2022-02-15,Rivers,10.088,11.3868,3444192,4150,33.9,0.71,168.0,34.5,46.2,114,68.1,21.8,27.8,946,0.34,5.7,62.0,280,Lassa Fever,8.13,162,73.8,0.35,0,0.8,49.4,Medium
2022-02-16,Kaduna,11.6784,10.8524,4317943,3696,21.0,0.43,56.0,37.8,45.1,164,71.9,21.7,12.5,1142,0.78,81.7,39.9,280,Dengue,6.48,50,54.8,0.88,1,21.3,58.7,High
2022-02-17,Kano,4.6257,8.5194,2807471,2020,19.6,0.66,12.4,24.3,47.0,119,59.2,89.8,27.7,703,2.48,96.8,16.7,72,COVID-19,2.56,77,23.6,0.22,0,1.1,30.3,Medium
2022-02-18,Anambra,11.1697,9.436,3837331,3746,22.2,0.65,176.2,18.4,36.7,118,87.5,60.1,20.1,1473,2.78,96.4,64.0,244,COVID-19,6.36,486,2.2,-0.68,0,15.5,50.8,High
2022-02-19,Anambra,4.3728,3.5764,3637227,1884,19.1,0.64,133.0,37.5,44.3,99,52.9,76.6,8.9,788,1.37,18.2,56.1,185,Malaria,5.09,420,67.4,-0.07,0,20.2,43.6,Medium
2022-02-20,Kano,9.5176,14.8568,3678895,2047,39.1,0.94,259.3,18.9,68.5,227,86.2,57.7,25.9,896,2.02,54.7,91.8,358,COVID-19,9.73,175,77.8,-0.81,0,20.8,90.0,Critical
2022-02-21,Enugu,7.9223,11.6962,4742242,2124,34.1,0.7,143.7,29.1,67.3,133,92.3,53.9,24.1,811,3.07,58.7,79.4,298,Malaria,6.28,383,11.8,0.2,0,9.3,49.9,Medium
2022-02-22,Oyo,11.6026,4.187,4963390,4166,27.9,0.5,62.6,18.5,81.4,247,40.8,92.9,10.6,1522,1.16,84.0,64.4,199,Cholera,4.01,333,20.3,-0.65,0,7.7,54.4,High
2022-02-23,Lagos,5.4291,8.697,1611668,2613,20.0,0.31,77.5,31.8,74.6,224,81.8,94.3,13.6,1344,1.89,99.1,52.6,264,Lassa Fever,16.38,359,40.5,-0.01,1,20.0,72.3,High
2022-02-24,Rivers,6.2022,8.2391,4833571,3404,24.1,0.88,337.9,28.3,30.1,141,48.6,83.6,14.5,491,2.4,72.3,92.1,318,COVID-19,6.58,94,39.2,0.75,0,2.9,63.6,High
2022-02-25,Anambra,8.9409,5.4605,3781732,4656,25.9,0.45,241.3,21.5,93.5,134,53.2,47.2,7.7,1855,0.33,87.6,100,365,COVID-19,9.65,344,87.2,-0.92,0,6.4,77.9,Critical
2022-02-26,Borno,8.0286,3.0586,4440041,3178,22.6,0.64,1.1,27.2,34.0,145,46.5,52.8,4.4,1661,0.42,83.0,18.8,203,Cholera,4.57,279,22.8,-0.79,1,4.8,57.7,High
2022-02-27,Oyo,13.3017,13.7938,4893424,3062,25.6,0.49,205.0,30.5,52.2,136,44.5,66.7,8.7,1494,1.81,78.8,83.1,298,Lassa Fever,6.09,194,68.4,-0.12,0,7.1,66.6,High
2022-02-28,Oyo,9.603,8.2434,1832319,2195,19.7,0.3,119.7,18.8,74.0,17,90.8,81.5,14.6,982,0.34,16.2,63.1,209,Malaria,11.41,482,5.6,0.05,1,10.8,21.3,Low
2022-03-01,Borno,8.061,5.013,4207866,3862,20.5,0.78,95.3,37.9,63.0,18,72.1,33.3,1.1,925,2.83,86.0,46.4,192,Dengue,4.56,263,31.0,0.62,0,9.3,39.8,Medium
2022-03-02,Enugu,8.0969,14.9522,3146549,2574,39.3,0.99,44.1,20.4,76.6,238,94.7,94.2,10.8,1671,3.49,6.6,45.2,245,Lassa Fever,7.79,189,47.0,0.43,1,18.7,57.8,High
2022-03-03,Kaduna,5.31,4.2698,3082954,1590,22.6,0.37,52.3,32.3,60.3,152,48.5,80.9,9.6,829,1.13,54.5,38.4,197,COVID-19,6.39,109,91.2,-0.7,1,21.4,65.3,High
2022-03-04,Oyo,8.9309,3.737,2028708,4665,21.2,0.27,84.4,35.9,57.2,228,99.5,41.5,0.9,1336,2.04,69.3,54.7,319,COVID-19,15.72,448,22.0,0.08,1,23.4,74.6,High
2022-03-05,Oyo,4.1943,12.4169,2659251,3447,33.0,0.63,105.3,37.7,48.4,216,65.6,65.7,15.9,1295,2.72,52.7,53.8,236,Dengue,8.87,117,22.1,-0.31,0,23.7,52.9,High
2022-03-06,Kano,13.3109,10.6176,4721711,2943,23.8,0.83,62.5,22.0,98.0,248,40.9,86.0,3.9,894,0.44,2.6,66.0,270,COVID-19,5.72,124,84.4,0.29,1,12.9,69.0,High
2022-03-07,Borno,5.8643,6.1347,3872517,1025,18.6,0.17,352.8,29.1,87.3,170,77.1,61.9,5.8,146,1.17,18.7,100,410,Dengue,10.59,396,24.2,0.26,1,22.8,75.7,Critical
2022-03-08,Delta,8.4503,12.7949,1839041,4007,30.6,0.71,11.9,21.3,59.3,212,77.6,24.9,22.3,930,1.25,25.4,40.8,237,COVID-19,12.89,424,96.3,-0.66,0,15.2,61.4,High
2022-03-09,Kaduna,4.657,9.1783,2462602,4679,19.3,0.85,61.5,37.2,82.4,230,74.1,55.4,16.9,783,1.5,80.8,55.5,234,Lassa Fever,9.5,72,59.1,0.43,0,23.2,72.7,High
2022-03-10,FCT,8.4621,14.4445,4072406,1728,27.4,0.08,91.1,34.7,40.5,169,83.8,89.5,21.4,243,0.74,99.4,43.6,231,Dengue,5.67,326,94.2,0.86,1,11.1,65.0,High
2022-03-11,FCT,7.5714,12.2647,139734,1034,19.9,0.74,383.0,23.0,62.7,164,54.9,45.1,28.1,725,1.7,58.7,100,451,Dengue,322.76,313,72.5,-0.71,1,12.9,83.4,Critical
2022-03-12,FCT,4.6488,9.1305,3768957,4881,20.6,0.75,257.2,23.2,74.0,233,52.5,52.5,28.4,754,2.26,83.9,93.5,392,Cholera,10.4,415,44.4,0.68,1,18.3,84.0,Critical
2022-03-13,Rivers,11.458,10.0389,4525584,3478,27.7,0.3,148.6,25.8,75.1,156,90.1,83.8,5.9,1250,1.02,26.9,76.0,300,Lassa Fever,6.63,7,75.7,0.62,1,1.4,62.7,High
2022-03-14,Enugu,13.9473,4.5578,3072296,3186,23.3,0.97,76.0,30.1,80.1,88,60.6,97.3,6.8,1262,1.42,9.3,50.2,144,Dengue,4.69,200,22.2,0.44,0,16.5,25.3,Medium
2022-03-15,Delta,4.8683,6.1535,4202221,196,35.2,0.94,256.2,30.1,42.9,139,51.8,23.5,16.3,1012,1.71,76.6,85.3,390,Cholera,9.28,156,59.2,0.19,1,5.4,79.5,Critical
2022-03-16,Borno,8.6367,14.5366,4193047,2287,21.2,0.92,11.0,19.4,96.6,121,74.3,56.1,14.5,609,1.0,54.5,55.6,210,Dengue,5.01,315,16.0,0.68,0,18.5,40.7,Medium
2022-03-17,Kaduna,4.916,10.6925,368688,2351,34.1,0.26,11.6,29.4,62.0,181,89.7,46.7,21.5,508,2.59,60.6,31.2,165,Cholera,44.75,182,56.1,-0.97,0,10.8,51.8,High
2022-03-18,Delta,13.7045,13.423,4509651,2733,24.7,0.55,143.0,31.7,81.4,54,98.6,90.9,22.8,1445,1.69,37.4,82.9,273,Malaria,6.05,74,49.4,-0.88,1,14.4,47.9,Medium
2022-03-19,Oyo,5.3742,12.1486,4454619,4274,33.8,0.69,239.1,29.6,51.1,217,71.5,20.5,29.8,53,1.28,73.7,93.0,438,COVID-19,9.83,420,88.8,0.64,1,22.9,90.1,Critical
2022-03-20,Rivers,6.889,7.1663,2347235,4761,31.6,0.03,195.8,36.4,38.5,244,75.6,96.7,13.3,1877,0.15,65.2,66.6,330,Malaria,14.06,496,92.4,0.45,1,17.1,84.0,Critical
2022-03-21,Anambra,12.1313,11.9718,2997552,2254,21.5,0.33,242.4,23.7,49.3,74,43.7,94.1,7.2,1560,1.88,7.3,88.0,308,Lassa Fever,10.28,345,54.5,0.71,1,16.2,55.4,High
2022-03-22,Anambra,5.6398,9.1585,1193358,4254,36.5,0.11,341.6,18.5,68.8,128,55.1,40.0,24.4,750,3.5,20.7,100,383,COVID-19,32.09,119,84.7,-0.7,0,12.7,75.5,Critical
2022-03-23,Delta,6.6678,7.6089,4759633,2255,31.5,0.8,148.9,23.8,32.6,107,83.4,77.0,22.8,1450,1.98,28.0,63.4,248,Cholera,5.21,78,93.6,0.76,1,4.4,61.2,High
2022-03-24,Borno,8.5236,5.9422,3199172,149,25.7,0.62,338.1,24.6,38.5,249,77.9,65.9,24.7,1350,1.19,88.1,96.1,363,Lassa Fever,11.35,82,12.0,0.71,0,15.4,83.8,Critical
2022-03-25,Rivers,13.1082,8.1228,562705,3525,18.5,0.22,181.0,29.2,91.1,103,79.7,71.1,2.7,338,0.42,19.9,88.5,275,Malaria,48.87,400,82.6,0.07,0,11.3,50.3,High
2022-03-26,FCT,9.4504,5.7847,4175030,4956,24.7,0.13,96.3,32.1,94.2,57,63.6,30.0,24.9,1142,0.86,0.5,69.9,298,Cholera,7.14,0,99.9,-0.26,1,7.3,62.1,High
2022-03-27,Lagos,5.3644,9.8989,4539639,1372,26.9,0.85,45.0,34.9,34.0,99,62.2,79.0,27.0,1468,3.26,68.9,31.2,133,Lassa Fever,2.93,423,68.2,0.85,1,10.5,40.8,Medium
2022-03-28,Anambra,9.2293,4.9103,1289533,1152,21.1,0.91,287.6,28.7,69.8,104,68.5,63.4,14.3,1040,0.73,39.7,100,353,Malaria,27.37,171,9.1,-0.99,1,21.1,63.9,High
2022-03-29,Rivers,9.6363,12.7478,425992,2148,30.1,0.33,201.3,37.0,79.0,173,50.3,37.1,13.3,358,1.58,54.2,94.9,370,Dengue,86.86,352,69.3,0.15,0,3.3,72.3,High
2022-03-30,Kano,4.1705,10.5866,3488963,4384,28.4,0.99,123.0,23.0,36.5,187,60.6,25.3,4.3,169,3.08,17.5,39.4,282,Lassa Fever,8.08,191,51.5,-0.99,1,11.9,55.3,High
2022-03-31,Anambra,8.7725,11.6645,1484432,3628,35.8,0.91,120.7,18.0,66.2,232,61.4,59.0,1.5,1439,3.4,29.0,57.8,273,COVID-19,18.39,395,95.4,-0.14,1,22.9,75.0,High
2022-04-01,Borno,5.8643,5.5352,2029912,3553,19.3,0.91,190.8,26.4,32.8,187,67.9,39.8,18.2,1753,0.64,95.1,67.5,314,Lassa Fever,15.47,40,16.4,0.16,0,23.6,67.2,High
2022-04-02,Lagos,13.2475,8.3053,339143,1430,18.7,0.78,182.3,31.6,81.7,208,48.0,43.0,8.7,1182,2.3,48.1,91.3,351,COVID-19,103.5,380,61.7,-0.81,0,22.7,80.7,Critical
2022-04-03,Kano,9.6226,7.7204,2988548,1085,35.5,0.55,198.5,34.8,83.9,225,49.0,43.0,23.2,1442,1.07,33.6,88.2,398,COVID-19,13.32,100,94.9,0.8,1,12.1,80.5,Critical
2022-04-04,Oyo,4.2637,9.3298,4034147,4003,30.4,0.95,182.9,23.6,67.2,202,49.9,70.3,4.7,808,3.47,90.5,75.4,273,Dengue,6.77,111,69.0,-0.11,0,18.6,73.2,High
2022-04-05,Lagos,4.6537,7.9246,4874188,3411,33.9,0.29,130.5,18.2,81.3,38,81.7,75.9,28.3,1029,1.66,39.8,72.7,262,Dengue,5.38,315,78.3,0.32,1,15.4,48.5,Medium
2022-04-06,Borno,5.6911,6.4538,1529378,534,35.5,0.61,1.2,31.4,52.4,240,88.9,37.3,21.8,1590,1.91,79.2,32.0,160,Dengue,10.46,178,10.2,0.85,0,3.1,55.2,High
2022-04-07,Oyo,13.2347,5.8705,1963838,698,21.2,0.34,282.6,27.9,55.4,24,87.6,31.7,15.4,705,1.72,36.0,100,375,Cholera,19.1,299,36.6,0.55,1,3.7,54.3,High
2022-04-08,FCT,12.9861,6.0852,2372024,530,32.8,0.33,257.7,19.0,53.0,150,54.3,43.1,9.6,417,2.63,96.1,83.1,312,COVID-19,13.15,89,89.2,0.69,1,2.1,69.6,High
2022-04-09,Lagos,13.404,10.3644,2252587,4224,27.9,0.75,92.1,34.2,37.7,33,51.9,84.7,9.7,1511,2.45,95.8,50.0,148,Lassa Fever,6.57,110,18.6,0.91,0,11.2,35.1,Medium
2022-04-10,Oyo,7.2777,7.3658,591106,2984,22.0,0.71,138.8,25.5,32.2,95,42.9,81.3,4.0,1515,1.97,39.4,42.0,268,Cholera,45.34,440,51.6,0.14,1,4.3,47.0,Medium
2022-04-11,Delta,12.2829,9.9999,2419236,3334,25.6,0.11,108.5,19.1,64.8,160,50.7,71.0,8.8,551,1.55,39.3,60.1,216,Dengue,8.93,331,31.0,0.69,0,2.2,44.1,Medium
2022-04-12,Enugu,7.8568,9.622,3703039,3283,26.1,0.08,177.4,19.9,88.4,153,65.6,40.0,22.6,1946,0.25,23.9,89.9,340,Malaria,9.18,252,78.4,-0.4,0,7.6,65.2,High
2022-04-13,Delta,6.9579,8.0243,4909243,112,38.1,0.3,238.2,22.5,45.2,35,90.0,39.4,20.3,1724,3.4,9.4,80.4,288,Malaria,5.87,247,54.8,0.16,0,11.8,43.8,Medium
2022-04-14,FCT,13.5567,14.7815,2596306,2252,37.9,0.69,351.4,27.0,65.5,75,59.7,47.4,7.9,660,0.68,54.2,100,339,Malaria,13.06,265,29.5,-0.87,0,0.6,50.6,High
2022-04-15,Lagos,5.445,10.7769,4207950,3279,28.3,0.81,365.5,18.6,51.1,10,74.7,38.4,27.3,1982,0.49,10.5,100,345,Cholera,8.2,30,30.7,0.41,0,12.3,54.8,High
